ID_cliente,Genero,Edad,Pareja,Dependientes,Año,Mes,Dia,Antiguedad(meses)
4785-FCIFB,Mujer,74,Sí,No,2024,3,24,61
8313-NDOIA,Mujer,36,No,No,2024,2,25,24
5149-CUZUJ,Hombre,71,Sí,Sí,2024,7,29,28
0942-KOWSM,Mujer,50,Sí,Sí,2023,3,4,30
4237-CLSMM,Hombre,26,Sí,No,2024,3,5,2
1452-VOQCH,Hombre,21,No,No,2024,7,30,1
4719-UMSIY,Hombre,58,No,Sí,2024,8,10,6
6614-VBEGU,Mujer,38,Sí,No,2024,6,20,24
0880-TKATG,Hombre,38,Sí,Sí,2023,2,28,4
3811-VBYBZ,Hombre,23,No,,2023,5,31,7
1480-BKXGA,Hombre,25,Sí,No,2023,5,7,72
2996-XAUVF,Hombre,71,No,No,2024,3,30,70
9076-AXYIK,Hombre,43,Sí,No,2024,3,19,64
5968-XQIVE,Hombre,56,Sí,Sí,2023,11,27,72
8896-RAZCR,Mujer,52,No,Sí,2024,1,30,44
4640-UHDOS,Mujer,25,Sí,Sí,2023,9,26,13
4933-IKULF,Mujer,59,No,No,2024,8,24,17
3583-EKAPL,Hombre,51,No,No,2024,7,5,1
1304-BCCFO,Hombre,35,Sí,No,2023,8,27,9
4104-PVRPS,Hombre,71,Sí,No,2023,5,3,24
9399-APLBT,Mujer,20,Sí,Sí,2024,8,11,1
2359-KMGLI,Hombre,61,No,No,2023,2,24,24
3780-DDGSE,Hombre,62,Sí,Sí,2023,9,13,35
4431-EDMIQ,Mujer,68,Sí,Sí,2024,3,23,7
0306-JAELE,Hombre,68,No,No,2024,1,4,5
6227-HWPWX,Mujer,66,No,Sí,2023,7,20,15
0486-LGCCH,Hombre,58,Sí,Sí,2024,7,2,11
9170-ARBTB,Mujer,55,Sí,Sí,2023,3,28,52
0447-BEMNG,Mujer,38,Sí,No,2023,5,26,48
4612-SSVHJ,Mujer,41,No,No,2024,2,10,20
5168-MQQCA,Mujer,55,Sí,No,2023,7,1,72
5949-XIKAE,Mujer,53,Sí,Sí,2023,9,26,8
7971-HLVXI,Hombre,64,Sí,Sí,2024,6,29,72
9094-AZPHK,Mujer,29,No,No,2023,2,20,15
3649-JPUGY,Hombre,75,No,No,2024,7,7,72
4472-LVYGI,Mujer,49,Sí,Sí,2024,6,16,0
8372-JUXUI,Hombre,32,No,Sí,2023,8,2,1
3552-CTCYF,Hombre,51,Sí,Sí,2023,3,22,63
6778-YSNIH,Mujer,70,No,No,2023,2,5,2
0388-EOPEX,Mujer,25,Sí,,2024,3,25,2
5756-OZRIO,Hombre,46,Sí,No,2023,2,21,61
6579-JPICP,Hombre,58,No,No,2023,4,6,1
8205-OTCHB,Hombre,33,No,No,2023,10,7,22
4134-BSXLX,Hombre,67,Sí,No,2024,1,31,28
0505-SPOOW,Mujer,30,Sí,No,2024,5,4,70
6235-VDHOM,Mujer,22,No,No,2024,3,30,5
7783-YKGDV,Mujer,49,No,,2024,2,25,12
4374-YMUSQ,Hombre,50,No,No,2023,7,15,34
4513-CXYIX,Mujer,46,Sí,No,2023,1,30,71
3957-HHLMR,Mujer,66,Sí,Sí,2024,2,24,70
7803-XOCCZ,Mujer,67,Sí,Sí,2024,1,27,52
5736-YEJAX,Hombre,36,No,Sí,2023,4,28,69
5609-CEBID,Mujer,45,No,No,2023,4,8,20
8981-FJGLA,Hombre,55,No,Sí,2023,4,4,11
7218-HKQFK,Hombre,40,Sí,No,2024,8,25,2
4636-QRJKY,Mujer,59,Sí,Sí,2024,7,31,6
1135-LMECX,Mujer,22,No,No,2023,4,8,1
4332-MUOEZ,Hombre,25,Sí,Sí,2023,8,22,20
8535-SFUTN,Hombre,32,No,No,2024,7,5,61
5956-VKDTT,Mujer,49,Sí,No,2024,5,25,5
8677-HDZEE,Mujer,48,No,No,2023,11,3,56
2475-MROZF,Hombre,53,No,No,2023,5,8,30
9412-GHEEC,Hombre,51,No,No,2023,3,7,40
3482-ABPKK,Mujer,39,No,No,2023,9,25,28
6705-LXORM,Mujer,49,Sí,No,2023,10,27,5
0257-ZESQC,Mujer,73,Sí,,2023,6,6,27
7531-GQHME,Hombre,31,No,No,2023,3,10,12
5174-ITUMV,Hombre,54,Sí,Sí,2024,7,5,67
4109-CYRBD,Hombre,49,Sí,No,2023,8,5,29
0913-XWSCN,Hombre,39,Sí,Sí,2023,9,24,55
6825-UYPFK,Mujer,28,No,No,2023,3,2,23
8397-MVTAZ,Hombre,53,Sí,No,2023,12,8,34
0750-EBAIU,Hombre,75,No,,2023,1,31,52
8606-CIQUL,Hombre,47,Sí,Sí,2023,6,8,72
3571-DPYUH,Hombre,32,Sí,Sí,2024,3,21,58
7601-GNDYK,Hombre,49,Sí,Sí,2023,2,21,35
0356-OBMAC,Mujer,49,,No,2024,6,27,56
8067-NIOYM,Mujer,48,Sí,Sí,2024,1,22,24
1403-GYAFU,Hombre,37,,Sí,2023,9,24,70
4234-XTNEA,Hombre,73,No,No,2024,1,6,2
1297-VQDRP,Hombre,65,Sí,Sí,2023,11,19,68
9282-IZGQK,Mujer,37,No,No,2024,3,13,1
5348-CAGXB,Hombre,22,No,No,2023,7,13,12
0621-HJWXJ,Mujer,54,,No,2023,3,23,63
5844-QVTAT,Mujer,20,Sí,Sí,2024,3,2,33
8905-IAZPF,Mujer,31,Sí,No,2023,4,8,69
5394-MEITZ,Mujer,52,Sí,Sí,2023,2,2,60
6859-QNXIQ,Mujer,45,Sí,Sí,2024,6,29,72
2782-LFZVW,Mujer,40,No,No,2024,1,22,11
2866-IKBTM,Mujer,22,No,No,2024,4,21,1
1342-JPNKI,Hombre,61,No,No,2023,5,7,10
2817-NTQDO,Hombre,27,No,No,2024,7,1,13
7129-AZJDE,Hombre,67,Sí,Sí,2024,1,15,34
6986-IJDHX,Hombre,56,Sí,Sí,2023,10,25,39
2560-PPCHE,Mujer,20,No,No,2023,12,21,65
4676-MQUEA,Hombre,20,Sí,No,2024,1,19,50
8138-EALND,Hombre,43,No,No,2023,9,15,15
3580-HYCSP,Hombre,55,Sí,Sí,2023,5,9,72
1352-HNSAW,Mujer,27,Sí,Sí,2023,3,4,72
2075-PUEPR,Hombre,26,Sí,Sí,2023,2,25,55
1982-FEBTD,Mujer,66,Sí,Sí,2023,4,5,23
5301-GAUUY,Hombre,61,No,No,2023,10,23,32
5791-KAJFD,Mujer,62,Sí,Sí,2023,10,29,56
2654-VBVPB,Mujer,54,No,No,2023,3,28,1
1154-HYWWO,Hombre,42,No,No,2023,2,10,38
2501-XWWTZ,Hombre,58,No,No,2023,2,10,11
3716-UVSPD,Hombre,71,No,No,2023,11,5,1
5546-BYZSM,Mujer,51,No,No,2024,1,28,41
6815-ABQFQ,Hombre,68,Sí,No,2024,3,15,56
7343-EOBEU,Hombre,23,Sí,No,2024,7,3,3
3701-SFMUH,Hombre,49,Sí,,2023,2,9,7
6103-LIANB,Hombre,74,Sí,Sí,2023,11,29,59
7319-VENRZ,Hombre,28,No,No,2023,4,26,7
5846-NEQVZ,Hombre,69,Sí,Sí,2023,6,4,71
6967-QIQRV,Hombre,75,Sí,,2023,9,21,15
5781-RFZRP,Hombre,73,Sí,No,2023,4,26,71
0939-YAPAF,Mujer,54,No,No,2024,8,8,35
0308-IVGOK,Mujer,68,No,No,2024,7,19,11
7293-LSCDV,Mujer,26,Sí,Sí,2023,1,1,60
7025-WCBNE,Hombre,64,No,No,2024,3,12,47
5756-JYOJT,Mujer,72,No,No,2023,2,25,11
4710-FDUIZ,Hombre,68,Sí,No,2023,10,28,56
6030-REHUX,Mujer,69,Sí,No,2024,7,10,28
9548-LIGTA,Hombre,54,Sí,No,2024,6,30,61
5150-LJNSR,Hombre,28,Sí,Sí,2023,7,7,31
8270-RKSAP,Hombre,62,No,No,2024,2,21,9
6522-YRBXD,Hombre,36,Sí,No,2024,7,24,35
2640-LYMOV,Hombre,71,No,No,2024,5,9,2
1218-VKFPE,Mujer,37,Sí,Sí,2024,8,17,12
3627-FHKBK,Mujer,28,No,No,2023,6,25,1
0743-HNPFG,Mujer,73,Sí,Sí,2024,8,24,51
2865-TCHJW,Mujer,55,No,No,2023,8,8,4
1423-BMPBQ,Mujer,28,Sí,Sí,2024,8,2,1
2393-DIVAI,Mujer,21,No,,2024,8,20,3
5192-EBGOV,Mujer,68,No,No,2024,6,16,1
4568-KNYWR,Hombre,35,No,No,2024,2,4,52
8752-IMQOS,Hombre,39,Sí,Sí,2023,8,9,5
0742-LAFQK,Hombre,40,Sí,No,2023,5,27,72
0795-LAFGP,Hombre,64,Sí,,2024,1,27,71
0619-OLYUR,Hombre,23,Sí,No,2024,4,30,72
5512-IDZEI,Hombre,46,,Sí,2023,1,1,46
0459-SPZHJ,Hombre,37,Sí,Sí,2024,2,9,63
0215-BQKGS,Hombre,61,No,No,2024,1,28,30
9244-ZVAPM,Hombre,57,No,No,2023,10,31,1
0719-SYFRB,Mujer,24,No,No,2023,9,26,12
8208-EUMTE,Hombre,55,No,No,2023,2,5,16
5172-MIGPM,Hombre,43,No,No,2023,2,20,4
1710-RCXUS,Hombre,74,Sí,No,2024,7,13,51
0374-FIUCA,Hombre,20,Sí,No,2023,10,6,65
5839-SUYVZ,Hombre,37,No,No,2023,4,13,16
5173-ZXXXL,Hombre,39,No,No,2024,6,23,2
1096-ADRUX,Mujer,71,Sí,Sí,2023,9,1,66
2001-MCUUW,Hombre,44,No,No,2024,5,28,46
2731-GJRDG,Mujer,57,No,No,2023,9,1,32
4723-BEGSG,Hombre,72,Sí,No,2023,9,19,72
6516-NKQBO,Hombre,63,Sí,Sí,2023,1,29,38
8672-OAUPW,Hombre,49,No,Sí,2024,8,24,51
8207-DMRVL,Hombre,55,,Sí,2024,7,4,72
3419-SNJJD,Mujer,24,Sí,No,2024,2,8,65
6543-CPZMK,Hombre,51,Sí,Sí,2023,12,28,9
4765-OXPPD,Mujer,30,Sí,Sí,2023,9,1,9
2804-ETQDK,Hombre,48,No,Sí,2024,6,23,66
6689-VRRTK,Mujer,62,No,No,2023,9,15,44
7138-GIRSH,Hombre,39,No,No,2024,8,3,50
9396-ZSFLL,Mujer,54,No,No,2024,1,7,15
6464-KEXXH,Hombre,52,No,No,2023,3,5,8
7134-MJPDY,Mujer,26,No,No,2023,3,3,66
5240-CAOYT,Mujer,53,No,No,2023,1,30,57
4059-IIEBK,Mujer,24,No,No,2024,8,25,7
4881-JVQOD,Hombre,71,Sí,Sí,2024,7,15,10
0516-UXRMT,Mujer,28,No,No,2023,2,17,62
4851-BQDNX,Hombre,44,Sí,Sí,2024,4,26,40
5148-HKFIR,Mujer,56,No,No,2023,8,27,20
1009-IRMNA,Mujer,23,No,No,2023,10,9,7
3003-CMDUU,Mujer,41,Sí,No,2023,4,23,25
5016-IBERQ,Hombre,53,Sí,No,2024,3,29,23
6797-UCJHZ,Mujer,59,Sí,No,2023,11,1,66
2469-DTSGX,Mujer,62,No,No,2023,9,3,72
4554-YGZIH,Hombre,42,Sí,No,2023,12,2,49
5099-BAILX,Hombre,32,Sí,Sí,2023,7,4,43
9931-KGHOA,Mujer,43,Sí,No,2023,2,4,46
1775-KWJKQ,Hombre,26,Sí,Sí,2023,8,28,72
7665-VIGUD,Hombre,25,No,No,2023,5,20,10
9411-TPQQV,Mujer,40,No,No,2024,4,10,40
7207-RMRDB,Mujer,49,Sí,Sí,2023,12,27,65
7954-MLBUN,Hombre,46,No,No,2023,9,6,31
2077-DDHJK,Mujer,65,Sí,No,2024,5,6,68
4913-EHYUI,Hombre,70,Sí,Sí,2024,3,4,56
0195-IESCP,Hombre,52,,No,2023,11,10,10
9574-BOSMD,Hombre,48,Sí,,2023,2,4,68
4580-TMHJU,Mujer,68,Sí,Sí,2023,1,22,43
0970-ETWGE,Hombre,29,No,No,2024,1,31,1
4908-XAXAY,Mujer,59,No,No,2024,2,8,49
8404-VLQFB,Mujer,62,Sí,Sí,2024,5,10,15
1626-ERCMM,Hombre,39,Sí,No,2023,3,18,20
0887-HJGAR,Hombre,44,No,No,2023,10,22,1
2391-IPLOP,Hombre,55,Sí,Sí,2024,3,29,50
5644-PDMZC,Mujer,29,No,,2023,10,23,2
3509-GWQGF,Hombre,59,No,No,2023,7,21,24
9576-ANLXO,Mujer,74,,No,2023,10,28,3
2024-BASKD,Mujer,25,No,No,2023,5,31,1
5845-BZZIB,Hombre,21,Sí,Sí,2023,1,19,35
1140-UKVZG,Mujer,66,No,No,2023,5,24,17
4160-AMJTL,Mujer,55,No,No,2023,11,10,8
5183-SNMJQ,Hombre,61,No,,2024,1,9,10
8100-PNJMH,Hombre,71,Sí,Sí,2023,6,3,68
7838-LAZFO,Hombre,59,Sí,No,2024,5,2,45
4464-JCOLN,Hombre,45,Sí,Sí,2024,4,6,2
2085-JVGAD,Hombre,68,,No,2024,2,10,37
5650-VDUDS,Mujer,37,No,No,2024,6,10,4
8095-WANWK,Mujer,43,No,No,2023,9,5,10
3030-ZKIWL,Hombre,36,No,,2023,7,10,1
9565-FLVCG,Hombre,33,Sí,Sí,2023,7,7,65
8755-OGKNA,Mujer,31,Sí,Sí,2024,8,22,57
2800-VEQXM,Mujer,56,No,No,2023,12,22,3
7538-GWHML,Mujer,52,No,No,2024,6,30,2
5533-RJFTJ,Hombre,66,No,No,2024,5,4,49
3859-CVCET,Mujer,61,No,No,2023,3,7,4
0214-JHPFW,Mujer,26,Sí,No,2024,8,5,70
5642-MHDQT,Mujer,36,Sí,Sí,2023,9,8,53
3088-FVYWK,Hombre,58,Sí,Sí,2023,1,3,53
3276-HDUEG,Mujer,65,No,No,2023,10,30,1
9092-GDZKO,Hombre,40,No,No,2023,4,21,22
0823-HSCDJ,Hombre,38,No,No,2023,12,15,52
3729-OWRVL,Hombre,32,No,No,2024,7,2,65
2324-AALNO,Mujer,32,No,No,2024,6,8,48
0822-GAVAP,Mujer,60,No,No,2023,11,1,2
5760-IFJOZ,Hombre,41,No,No,2024,8,4,3
2826-UWHIS,Hombre,62,Sí,No,2023,12,31,45
1448-PWKYE,Hombre,28,Sí,Sí,2024,5,20,1
7501-IWUNG,Mujer,33,Sí,Sí,2024,2,22,61
4957-TREIR,Hombre,44,No,No,2024,4,24,3
7251-LJBQN,Mujer,29,No,No,2023,11,1,40
8040-MNRTF,Mujer,35,No,No,2023,11,9,1
1536-HBSWP,Mujer,68,No,No,2023,5,21,1
5313-FPXWG,Hombre,37,,,2023,1,31,51
0067-DKWBL,Hombre,40,No,No,2023,2,10,2
0946-FKYTX,Hombre,22,No,No,2024,4,1,52
5076-YVXCM,Hombre,48,No,No,2023,3,26,51
8262-COGGB,Hombre,52,No,No,2023,9,10,1
6663-JOCQO,Hombre,58,Sí,Sí,2023,4,30,31
9620-QJREV,Hombre,33,No,Sí,2024,3,25,47
2276-YDAVZ,Mujer,21,No,,2024,6,23,3
2682-KEVRP,Mujer,64,,No,2023,7,19,22
2480-JZOSN,Mujer,44,Sí,No,2024,4,8,1
0078-XZMHT,Hombre,23,Sí,No,2023,12,8,72
5896-NPFWW,Hombre,35,Sí,,2024,2,11,3
9978-HYCIN,Hombre,61,Sí,Sí,2023,2,12,47
8338-QIUNR,Hombre,43,Sí,Sí,2023,12,22,72
1525-LNLOJ,Hombre,25,Sí,Sí,2023,9,29,66
9450-TRJUU,Hombre,40,No,No,2023,7,23,35
1766-GKNMI,Hombre,23,No,No,2024,7,4,29
6942-LBFDP,Mujer,26,No,No,2024,1,12,2
1456-TWCGB,Hombre,48,No,No,2023,8,3,4
7133-VBDCG,Mujer,61,No,No,2023,4,29,25
7596-ZYWBB,Mujer,58,No,No,2023,9,22,65
8329-UTMVM,Hombre,48,No,No,2024,3,29,27
3014-WJKSM,Hombre,50,Sí,No,2023,5,21,29
3347-YJZZE,Hombre,43,Sí,Sí,2023,3,6,29
1029-QFBEN,Hombre,30,No,No,2023,1,31,1
7929-DMBCV,Mujer,59,Sí,No,2024,5,6,20
9661-JALZV,Mujer,45,No,No,2023,4,7,58
5433-KYGHE,Mujer,46,,Sí,2024,2,28,14
4312-KFRXN,Hombre,61,Sí,No,2024,1,5,72
5575-TPIZQ,Hombre,27,No,No,2023,11,2,46
0114-IGABW,Mujer,50,Sí,No,2024,7,3,71
9944-AEXBM,Hombre,25,No,No,2023,4,22,32
1853-ARAAQ,Mujer,54,No,No,2024,4,27,26
6952-OMNWB,Hombre,22,Sí,No,2023,12,20,68
4697-LUPSU,Hombre,22,Sí,Sí,2023,11,25,2
8434-VGEQQ,Hombre,24,Sí,Sí,2024,1,2,61
4952-YSOGZ,Mujer,25,Sí,Sí,2024,5,24,4
1589-AGTLK,Hombre,35,No,No,2024,4,21,3
5244-IRFIH,Hombre,53,,,2024,3,10,33
6549-YMFAW,Hombre,31,,,2024,2,15,9
4950-HKQTE,Mujer,66,,No,2024,2,26,22
6786-OBWQR,Mujer,66,Sí,Sí,2023,2,7,5
2684-EIWEO,Mujer,73,No,No,2023,9,24,30
2753-JMMCV,Hombre,47,No,,2023,3,4,65
6439-GTPCA,Mujer,52,No,No,2024,6,8,45
6621-YOBKI,Hombre,36,No,No,2024,8,10,5
1216-JWVUX,Hombre,63,Sí,Sí,2023,1,29,25
7564-GHCVB,Mujer,74,Sí,,2023,4,2,72
1173-NOEYG,Mujer,62,,No,2024,1,6,27
7595-EHCDL,Hombre,28,Sí,Sí,2024,8,24,32
6647-ZEDXT,Mujer,63,No,No,2023,3,25,30
2521-NPUZR,Hombre,41,Sí,No,2024,8,23,70
1307-TVUFB,Hombre,24,No,No,2023,6,23,42
7503-MIOGA,Mujer,29,Sí,No,2023,7,30,72
4381-MHQDC,Mujer,39,No,No,2024,6,16,47
6923-JHPMP,Mujer,44,No,No,2024,1,28,2
5138-WVKYJ,Hombre,66,No,No,2024,7,29,10
4018-PPNDW,Mujer,33,Sí,Sí,2024,4,28,61
1635-FJFCC,Mujer,37,No,No,2024,8,23,5
2499-AJYUA,Mujer,58,Sí,No,2024,7,1,72
6919-ELBGL,Hombre,73,Sí,Sí,2023,11,27,72
3966-HRMZA,Mujer,61,No,No,2024,3,7,3
6425-JWTDV,Hombre,57,Sí,,2023,12,15,48
8405-IGQFX,Mujer,25,No,No,2024,8,22,63
8224-IVVPA,Mujer,38,No,No,2023,3,25,27
9477-LGWQI,Hombre,40,Sí,Sí,2024,2,17,70
1410-RSCMR,Hombre,24,Sí,Sí,2023,10,31,7
3115-CZMZD,Hombre,46,No,Sí,2023,1,18,0
0139-IVFJG,Mujer,62,Sí,No,2023,5,3,2
6683-VLCTZ,Hombre,70,No,No,2023,3,3,20
5730-DBDSI,Hombre,49,No,No,2023,7,31,66
0030-FNXPP,Mujer,74,No,No,2024,3,23,3
2189-WWOEW,Mujer,43,No,Sí,2023,10,4,15
5684-FJVYR,Mujer,33,Sí,Sí,2023,12,21,72
9102-IAYHT,Mujer,68,,Sí,2024,5,7,17
4013-GUXND,Hombre,65,No,No,2024,6,3,1
1894-IGFSG,Mujer,43,No,No,2023,9,27,22
7379-POKDZ,Hombre,61,Sí,No,2024,2,1,3
1266-NZYUI,Mujer,45,Sí,Sí,2024,7,7,72
7969-FFOWG,Hombre,59,,Sí,2024,3,3,65
9481-WHGWY,Mujer,22,Sí,Sí,2023,10,31,70
4718-DHSMV,Mujer,48,No,No,2024,5,5,11
5175-WLYXL,Hombre,51,No,No,2023,12,21,22
7817-OMJNA,Hombre,21,No,No,2023,5,30,14
8728-SKJLR,Hombre,72,No,No,2024,3,10,41
3137-NYQQI,Hombre,46,Sí,No,2023,2,4,17
7706-DZNKK,Hombre,39,No,No,2023,6,20,11
0236-HFWSV,Hombre,61,No,No,2023,9,29,15
3900-AQPHZ,Mujer,59,No,No,2024,3,17,1
5842-POCOP,Mujer,66,Sí,No,2023,11,7,5
2037-XJFUP,Hombre,34,Sí,No,2023,1,24,33
8823-RLPWL,Mujer,47,Sí,No,2023,6,6,72
9505-SQFSW,Mujer,62,Sí,Sí,2023,12,8,3
7314-OXENN,Hombre,27,No,,2023,11,22,2
3758-CKOQL,Mujer,32,Sí,No,2024,4,5,59
0322-CHQRU,Hombre,43,No,No,2023,11,2,2
5676-CFLYY,Hombre,64,,Sí,2023,11,7,71
7521-AFHAB,Mujer,61,Sí,Sí,2023,11,23,5
0285-INHLN,Hombre,47,Sí,Sí,2023,8,27,27
4678-DVQEO,Mujer,25,No,No,2024,2,21,1
5125-CNDSP,Hombre,59,No,Sí,2024,3,26,63
0691-IFBQW,Mujer,48,No,No,2023,3,26,46
4992-LTJNE,Hombre,75,Sí,,2023,1,5,72
2202-OUTMO,Mujer,25,Sí,No,2023,3,14,34
0810-BDHAW,Mujer,58,Sí,Sí,2024,1,30,24
0229-LFJAF,Hombre,24,No,No,2024,5,8,72
7131-ZQZNK,Mujer,51,Sí,Sí,2023,7,28,60
3442-ZHHCC,Hombre,29,No,No,2024,5,3,68
5726-CVNYA,Mujer,73,Sí,Sí,2023,10,24,8
9871-ELEYA,Mujer,22,No,Sí,2024,3,7,34
4257-GAESD,Mujer,60,No,No,2023,12,12,6
5173-WXOQV,Hombre,73,Sí,No,2023,7,22,2
2040-OBMLJ,Hombre,36,No,No,2023,8,1,31
6286-ZHAOK,Mujer,45,Sí,Sí,2024,7,22,20
3807-XHCJH,Mujer,25,Sí,,2023,5,2,1
3009-JWMPU,Hombre,63,No,No,2023,9,16,62
5671-RQRLP,Mujer,28,Sí,,2023,1,15,70
1450-GALXR,Mujer,29,,No,2023,8,6,10
8859-AXJZP,Hombre,36,,Sí,2023,2,2,39
3174-AKMAS,Mujer,34,,No,2023,5,2,46
3138-BKYAV,Hombre,54,No,No,2024,1,9,6
9926-PJHDQ,Mujer,23,Sí,Sí,2024,3,25,72
7382-DFJTU,Hombre,67,No,No,2023,2,17,18
2798-NYLMZ,Hombre,71,Sí,No,2023,2,23,71
4289-DTDKW,Hombre,34,Sí,No,2023,3,22,40
1820-TQVEV,Hombre,45,No,No,2023,3,7,1
2239-JALAW,Hombre,56,No,No,2023,11,4,58
4853-RULSV,Hombre,30,No,No,2023,3,29,70
8098-TDCBU,Mujer,26,Sí,No,2023,11,22,42
3551-GAEGL,Hombre,70,Sí,Sí,2023,3,6,34
4785-NKHCX,Hombre,42,No,,2024,8,5,5
3196-NVXLZ,Mujer,60,No,No,2024,1,4,25
6275-YDUVO,Mujer,46,No,,2023,2,10,2
0036-IHMOT,Mujer,56,Sí,Sí,2023,7,31,55
0115-TFERT,Hombre,29,Sí,,2023,4,25,21
4178-EGMON,Hombre,31,Sí,No,2023,7,3,70
4220-TINQT,Mujer,48,Sí,No,2023,8,21,61
5318-YKDPV,Hombre,62,Sí,Sí,2023,2,28,43
7975-TZMLR,Hombre,35,No,No,2023,1,28,47
0295-QVKPB,Hombre,42,No,No,2023,8,22,5
4335-BSMJS,Mujer,47,,No,2023,11,28,62
2311-QYMUQ,Mujer,45,Sí,Sí,2024,1,5,16
3643-AHCFP,Hombre,46,Sí,No,2023,9,5,7
9146-JRIOX,Mujer,38,Sí,Sí,2023,1,30,14
3104-OWCGK,Hombre,70,Sí,Sí,2024,8,22,60
5337-IIWKZ,Hombre,55,Sí,Sí,2023,10,20,34
9101-BWFSS,Mujer,31,Sí,No,2023,9,27,50
9650-VBUOG,Hombre,45,Sí,Sí,2023,10,30,38
3487-EARAT,Mujer,57,Sí,Sí,2023,4,29,70
2672-TGEFF,Mujer,34,Sí,Sí,2023,6,22,37
9231-ZJYAM,Mujer,69,No,No,2023,7,18,4
4250-WAROZ,Hombre,48,,Sí,2023,4,28,60
8184-WMOFI,Hombre,29,Sí,Sí,2024,1,14,62
6982-SSHFK,Hombre,67,No,No,2024,2,7,1
6092-QZVPP,Hombre,49,No,No,2023,4,8,36
4625-LAMOB,Hombre,24,No,No,2024,3,12,44
0727-BMPLR,Mujer,42,No,,2023,12,25,55
0392-BZIUW,Mujer,42,Sí,,2023,12,6,72
1038-ZAGBI,Mujer,63,Sí,Sí,2024,3,10,12
6549-NNDYT,Mujer,55,No,No,2024,1,29,13
3027-ZTDHO,Hombre,63,No,,2023,6,23,1
0422-OHQHQ,Mujer,28,Sí,Sí,2024,6,11,15
6916-HIJSE,Mujer,69,No,No,2023,4,7,65
2316-ESMLS,Mujer,64,Sí,Sí,2023,11,30,12
9778-OGKQZ,Hombre,47,Sí,,2023,7,18,72
7408-OFWXJ,Mujer,71,Sí,Sí,2024,7,2,72
6007-TCTST,Mujer,26,Sí,Sí,2024,8,23,72
2252-NKNSI,Hombre,59,No,Sí,2024,6,22,52
8713-IGZSO,Hombre,46,No,No,2024,6,30,2
7905-TVXTA,Mujer,31,No,,2023,8,30,5
7695-PKLCZ,Mujer,72,No,No,2023,9,24,68
2382-BCKQJ,Mujer,45,No,Sí,2023,8,9,62
8374-UULRV,Hombre,20,No,No,2023,8,24,72
2207-NHRJK,Hombre,25,No,No,2023,1,10,1
3224-DFQNQ,Mujer,28,Sí,No,2023,2,26,66
5275-PMFUT,Hombre,57,Sí,Sí,2023,8,5,72
4795-UXVCJ,Hombre,72,No,No,2023,5,26,26
9777-IQHWP,Hombre,44,Sí,Sí,2023,5,1,64
0947-MUGVO,Hombre,70,Sí,No,2023,6,21,20
9944-HKVVB,Mujer,66,No,No,2023,4,15,3
4124-MMETB,Hombre,52,No,No,2024,6,4,22
3671-SHRSP,Hombre,40,Sí,No,2023,5,7,4
0979-MOZQI,Hombre,23,Sí,No,2023,12,5,62
2732-ISEZX,Mujer,40,No,No,2023,9,4,5
3313-QKNKB,Hombre,68,Sí,No,2023,7,26,59
0323-XWWTN,Hombre,21,No,Sí,2024,7,31,3
1937-OTUKY,Mujer,41,Sí,No,2024,6,8,72
1573-LGXBA,Hombre,36,,Sí,2024,2,9,57
1764-VUUMT,Hombre,55,No,Sí,2024,7,24,66
5073-WXOYN,Mujer,64,No,No,2024,5,12,60
4713-ZBURT,Hombre,20,No,Sí,2023,11,8,45
3050-GBUSH,Mujer,33,,No,2024,2,20,3
0207-MDKNV,Mujer,22,,No,2024,4,1,15
7876-AEHIG,Mujer,61,No,Sí,2023,7,20,51
7945-HLKEA,Mujer,43,No,No,2023,9,1,60
9342-VNIMQ,Hombre,26,No,No,2024,4,1,33
9851-KIELU,Hombre,32,No,No,2024,1,11,10
3523-BRGUW,Hombre,30,No,No,2024,2,27,26
3908-BLSYF,Mujer,68,No,No,2023,8,23,6
3199-NPKCN,Mujer,70,Sí,No,2023,1,17,67
5170-PTRKA,Mujer,48,Sí,Sí,2024,2,22,49
1624-WOIWJ,Mujer,66,No,No,2023,11,1,10
4661-NJEUX,Hombre,45,No,No,2024,1,25,1
2123-AGEEN,Mujer,22,No,No,2023,8,15,7
1258-YMZNM,Mujer,68,No,No,2024,3,28,27
0048-LUMLS,Hombre,65,Sí,,2023,9,9,37
7549-MYGPK,Mujer,56,Sí,Sí,2023,12,6,63
5898-IGSLP,Hombre,50,Sí,Sí,2023,4,28,31
3804-RVTGV,Hombre,71,Sí,Sí,2023,3,29,50
6259-WJQLC,Hombre,36,No,No,2024,1,19,32
9227-LUNBG,Mujer,26,No,No,2024,8,30,1
7997-EASSD,Mujer,59,Sí,No,2023,11,27,63
0730-KOAVE,Hombre,33,No,No,2023,8,16,30
8975-SKGRX,Hombre,44,Sí,No,2023,12,3,71
0678-RLHVP,Mujer,30,No,No,2023,7,30,53
4315-MURBD,Mujer,64,No,No,2023,9,30,12
2267-FPIMA,Hombre,49,Sí,No,2023,10,4,50
1051-GEJLJ,Mujer,45,No,No,2024,4,22,2
9734-YWGEX,Mujer,37,No,No,2023,10,29,9
2719-BDAQO,Hombre,44,No,No,2024,8,22,17
5285-MVEHD,Mujer,37,Sí,No,2024,6,29,56
0379-DJQHR,Hombre,52,Sí,Sí,2024,4,7,67
0781-LKXBR,Hombre,26,No,No,2024,5,30,9
